,phrase,label,sentiment,subjectivity,language,count
Bangaranga,Bangaranga,MISC,1.0,0.0,de,4
bulgarische,bulgarische,MISC,,,de,4
World Air Quality Report 2025,World Air Quality Report 2025,MISC,,,de,4
Ukraine-Krieg,Ukraine-Krieg,MISC,,,de,4
Business Insider Africa,Business Insider Africa,MISC,,,de,4
Krieg im Iran,Krieg im Iran,MISC,,,de,4
Hisbollah-Rakete,Hisbollah-Rakete,MISC,,,de,4
Spiele,Spiele,MISC,,,de,4
dänische,dänische,MISC,,,de,4
Kriege,Kriege,MISC,,,de,4
Videos,Videos,MISC,,,de,4
Nahost-Konflikt,Nahost-Konflikt,MISC,,,de,4
Bangaranga“,Bangaranga“,MISC,,,de,4
Lä…,Lä…,MISC,,,de,4
X,X,MISC,,,de,4
Hantavirus-Ausbruch,Hantavirus-Ausbruch,MISC,-0.7,0.0,de,3
kubanische,kubanische,MISC,,,de,3
Hormus-Blockade,Hormus-Blockade,MISC,,,de,3
Wall Street Journal,Wall Street Journal,MISC,,,de,3
Amnesty,Amnesty,MISC,,,de,3
US-britischen,US-britischen,MISC,,,de,3
chinesischer,chinesischer,MISC,,,de,3
KPop Demon Hunters,KPop Demon Hunters,MISC,,,de,3
Jahr 2025,Jahr 2025,MISC,,,de,3
ESC-Finale,ESC-Finale,MISC,,,de,3
Israelischer,Israelischer,MISC,,,de,3
U…,U…,MISC,,,de,3
französischer,französischer,MISC,,,de,3
syrischen,syrischen,MISC,,,de,3
Israels Militär,Israels Militär,MISC,,,de,3
Verschwundene Journalistin,Verschwundene Journalistin,MISC,,,de,3
spanischen,spanischen,MISC,,,de,3
ChatGPT,ChatGPT,MISC,,,de,3
Christen,Christen,MISC,,,de,3
Russischer,Russischer,MISC,,,de,3
Champions League,Champions League,MISC,,,de,3
R…,R…,MISC,,,de,3
römischen,römischen,MISC,,,de,3
Iran“,Iran“,MISC,,,de,3
Nahostkrieg,Nahostkrieg,MISC,,,de,3
australische,australische,MISC,,,de,3
MagentaTV,MagentaTV,MISC,,,de,3
Bürgerkriegs,Bürgerkriegs,MISC,,,de,3
Typs 076,Typs 076,MISC,,,de,3
u…,u…,MISC,,,de,3
Xi,Xi,MISC,,,de,3
Zweiten Weltkrieg,Zweiten Weltkrieg,MISC,,,de,3
israelischem,israelischem,MISC,,,de,3
europäischer,europäischer,MISC,,,de,3
christliches,christliches,MISC,,,de,3
amerikanischer,amerikanischer,MISC,,,de,3
Paralympischen Winterspielen,Paralympischen Winterspielen,MISC,,,de,3
Israels Armee,Israels Armee,MISC,,,de,3
Sony World Photography Awards,Sony World Photography Awards,MISC,,,de,3
Großen Preis von Kanada,Großen Preis von Kanada,MISC,1.0499999999999998,0.0,de,3
Fußball-WM: Berlin,Fußball-WM: Berlin,MISC,,,de,3
iranisches,iranisches,MISC,,,de,3
"Taste Atlas""-Ranking","Taste Atlas""-Ranking",MISC,,,de,3
Tier-Shows,Tier-Shows,MISC,,,de,3
kroatische,kroatische,MISC,,,de,3
Huthi,Huthi,MISC,0.0,0.0,de,3
Guten Morgen,Guten Morgen,MISC,,,de,3
M60A3-Patton-Panzer,M60A3-Patton-Panzer,MISC,,,de,3
DDR4,DDR4,MISC,,,de,3
Anschluss,Anschluss,MISC,,,de,3
deutsch-israelische,deutsch-israelische,MISC,,,de,3
the Storm“,the Storm“,MISC,,,de,3
DAX,DAX,MISC,,,de,3
Chinesische,Chinesische,MISC,,,de,3
B-52,B-52,MISC,,,de,3
B-2,B-2,MISC,,,de,3
US-Bomber B-1,US-Bomber B-1,MISC,,,de,3
chinesischem,chinesischem,MISC,,,de,3
AFP,AFP,MISC,,,de,3
Leitfaden,Leitfaden,MISC,,,de,3
Eurovision Song Contests,Eurovision Song Contests,MISC,,,de,3
Regierung“,Regierung“,MISC,,,de,3
CDU-Politiker,CDU-Politiker,MISC,,,de,3
Free-TV,Free-TV,MISC,,,de,3
Angriff des US-Militärs,Angriff des US-Militärs,MISC,,,de,2
picture alliance/dpa/Pool Reuters,picture alliance/dpa/Pool Reuters,MISC,,,de,2
Golf-Boom,Golf-Boom,MISC,,,de,2
Krieg USA/Israel,Krieg USA/Israel,MISC,,,de,2
Patriot-Raketen,Patriot-Raketen,MISC,,,de,2
IRAN,IRAN,MISC,,,de,2
Internationale Auschwitz-Komitee,Internationale Auschwitz-Komitee,MISC,,,de,2
Angriff auf Atomanlage Natans,Angriff auf Atomanlage Natans,MISC,,,de,2
Ramelow,Ramelow,MISC,,,de,2
Iran-Verhandlungen,Iran-Verhandlungen,MISC,-0.05000000000000001,0.0,de,2
März bis …,März bis …,MISC,,,de,2
Vance,Vance,MISC,0.0,0.0,de,2
kalten Krieg,kalten Krieg,MISC,,,de,2
Kontrollen,Kontrollen,MISC,,,de,2
Guten Morgen!,Guten Morgen!,MISC,,,de,2
Al-Aksa-Moschee,Al-Aksa-Moschee,MISC,,,de,2
Krisenregion,Krisenregion,MISC,,,de,2
dpa,dpa,MISC,,,de,2
VAE-Planungen,VAE-Planungen,MISC,,,de,2
Telegraph,Telegraph,MISC,,,de,2
US-Truppenabzug,US-Truppenabzug,MISC,,,de,2
Tata,Tata,MISC,,,de,2
Frieden mit den Palästinensern,Frieden mit den Palästinensern,MISC,,,de,2
Henley Opportunity Index,Henley Opportunity Index,MISC,,,de,2
Euro/MonatSoli,Euro/MonatSoli,MISC,,,de,2
Krise in der Straße von Hormus,Krise in der Straße von Hormus,MISC,,,de,2
Wall Street Journal“,Wall Street Journal“,MISC,,,de,2
Sachsen,Sachsen,MISC,0.0,0.0,de,2
Top-Person“,Top-Person“,MISC,,,de,2
E-Mobilitäts-Bündnis,E-Mobilitäts-Bündnis,MISC,,,de,2
Bosch,Bosch,MISC,,,de,2
Supreme Court,Supreme Court,MISC,,,de,2
Christentums,Christentums,MISC,,,de,2
jemenitische,jemenitische,MISC,,,de,2
Tang,Tang,MISC,,,de,2
Unabhängigkeitserklärung,Unabhängigkeitserklärung,MISC,,,de,2
T…,T…,MISC,,,de,2
Iran…,Iran…,MISC,,,de,2
taiwanesischen,taiwanesischen,MISC,,,de,2
taiwanesische,taiwanesische,MISC,,,de,2
Premium-Klasse,Premium-Klasse,MISC,,,de,2
Lieblingsstrand,Lieblingsstrand,MISC,,,de,2
01.05.2026,01.05.2026,MISC,,,de,2
WM-Qualifikation,WM-Qualifikation,MISC,,,de,2
argentinischen,argentinischen,MISC,,,de,2
Wiedervereinigung,Wiedervereinigung,MISC,,,de,2
Fürstentum,Fürstentum,MISC,,,de,2
niederländische,niederländische,MISC,,,de,2
BBC-Recherche,BBC-Recherche,MISC,,,de,2
Krieges im Sudan,Krieges im Sudan,MISC,,,de,2
norwegische,norwegische,MISC,,,de,2
Eurovision Song Contest Asia statt.</li><li>,Eurovision Song Contest Asia statt.</li><li>,MISC,,,de,2
Militärschlags der USA,Militärschlags der USA,MISC,,,de,2
Ö…,Ö…,MISC,,,de,2
Elektro-Multikopter,Elektro-Multikopter,MISC,,,de,2
Ein neuer Bericht,Ein neuer Bericht,MISC,,,de,2
tutti,tutti,MISC,,,de,2
pakistanischem,pakistanischem,MISC,,,de,2
afghanischen,afghanischen,MISC,,,de,2
"Krieges
","Krieges
",MISC,,,de,2
DFB-Sieg,DFB-Sieg,MISC,,,de,2
Super-Taifun,Super-Taifun,MISC,,,de,2
Konferenz Europe 2026,Konferenz Europe 2026,MISC,,,de,2
Bürgerkrieg im Sudan,Bürgerkrieg im Sudan,MISC,,,de,2
US-israelischen Angriff auf den Iran,US-israelischen Angriff auf den Iran,MISC,,,de,2
Berliner Staatsbesuch,Berliner Staatsbesuch,MISC,,,de,2
Abtreibungs-Befürworterinnen,Abtreibungs-Befürworterinnen,MISC,,,de,2
W…,W…,MISC,,,de,2
Israel“,Israel“,MISC,,,de,2
Pokal-Titelverteidigung,Pokal-Titelverteidigung,MISC,,,de,2
islamischen,islamischen,MISC,,,de,2
Nasa-Mondmission Artemis 2,Nasa-Mondmission Artemis 2,MISC,,,de,2
Leipziger,Leipziger,MISC,,,de,2
Stuttgarter,Stuttgarter,MISC,,,de,2
DDR5,DDR5,MISC,,,de,2
Frankfurter,Frankfurter,MISC,,,de,2
Anti-Terror-Chefs,Anti-Terror-Chefs,MISC,,,de,2
Südlibanon,Südlibanon,MISC,0.0,0.0,de,2
deutsches,deutsches,MISC,,,de,2
englischen,englischen,MISC,,,de,2
Shutterstock.com,Shutterstock.com,MISC,,,de,2
Artemis 2,Artemis 2,MISC,,,de,2
Kerosin-Vorräte,Kerosin-Vorräte,MISC,,,de,2
Luftkrieg,Luftkrieg,MISC,,,de,2
Ukrainische,Ukrainische,MISC,,,de,2
Waffenruhe-Vereinbarung,Waffenruhe-Vereinbarung,MISC,,,de,2
Fußball-WM“,Fußball-WM“,MISC,,,de,2
EU-Außenminister,EU-Außenminister,MISC,0.0,0.0,de,2
Erzfeind Eritrea,Erzfeind Eritrea,MISC,,,de,2
US-iranische,US-iranische,MISC,,,de,2
Wildfleisches,Wildfleisches,MISC,,,de,2
Friedensnobelpreis,Friedensnobelpreis,MISC,,,de,2
Country Food Trust,Country Food Trust,MISC,,,de,2
schottischen,schottischen,MISC,,,de,2
Terror-Opfer,Terror-Opfer,MISC,,,de,2
Earth Hour,Earth Hour,MISC,,,de,2
21.04.2026,21.04.2026,MISC,,,de,2
Cityline,Cityline,MISC,,,de,2
italienische,italienische,MISC,,,de,2
israelisches,israelisches,MISC,,,de,2
Cayenne Electric Turbo,Cayenne Electric Turbo,MISC,,,de,2
Basidsch-Miliz Containerschiffe an der Straße von Hormus,Basidsch-Miliz Containerschiffe an der Straße von Hormus,MISC,,,de,2
Jahr 2071,Jahr 2071,MISC,,,de,2
AHLEN Kunst…,AHLEN Kunst…,MISC,,,de,2
Preis für Diesel,Preis für Diesel,MISC,,,de,2
Once Again,Once Again,MISC,,,de,2
Chemikalien-Anlage,Chemikalien-Anlage,MISC,,,de,2
A…,A…,MISC,,,de,2
a…,a…,MISC,,,de,2
Irans WM-Teilnahme,Irans WM-Teilnahme,MISC,,,de,2
spanischem,spanischem,MISC,,,de,2
Gala-Dinner,Gala-Dinner,MISC,,,de,2
isländischer,isländischer,MISC,,,de,2
Top-6,Top-6,MISC,,,de,2
Asterix und Obelix,Asterix und Obelix,MISC,,,de,2
MG S6 EV,MG S6 EV,MISC,,,de,2
Richter,Richter,MISC,,,de,2
"Frau""-Paar","Frau""-Paar",MISC,,,de,2
Fußball-WM 2026,Fußball-WM 2026,MISC,,,de,2
Longtail-Boot,Longtail-Boot,MISC,,,de,2
Die Lage im Überblick“,Die Lage im Überblick“,MISC,,,de,2
L…,L…,MISC,0.0,1.0,de,2
hessischen,hessischen,MISC,,,de,2
Freiland,Freiland,MISC,,,de,2
Bus,Bus,MISC,,,de,2
Telegram-Gründer,Telegram-Gründer,MISC,,,de,2
Zahl der Toten,Zahl der Toten,MISC,,,de,2
Live…,Live…,MISC,,,de,2
Angriff auf Israels,Angriff auf Israels,MISC,,,de,2
argentinische,argentinische,MISC,,,de,2
Video,Video,MISC,,,de,2
Phantom der Oper,Phantom der Oper,MISC,,,de,2
Vormarsch,Vormarsch,MISC,,,de,2
DFB-Pokal-Halbfinale,DFB-Pokal-Halbfinale,MISC,,,de,2
Iron Dome,Iron Dome,MISC,,,de,2
D…,D…,MISC,0.5,0.0,de,2
amerikanisch-israelischen Angriff,amerikanisch-israelischen Angriff,MISC,,,de,2
Lunar Gateway,Lunar Gateway,MISC,,,de,2
i…,i…,MISC,0.0,1.0,de,2
jüdischer,jüdischer,MISC,,,de,2
Zweite Weltkrieg,Zweite Weltkrieg,MISC,,,de,2
Holocaust,Holocaust,MISC,,,de,2
O…,O…,MISC,,,de,2
Özil-Dramas,Özil-Dramas,MISC,,,de,2
Die Kriege,Die Kriege,MISC,,,de,2
Kalte Krieg heiß,Kalte Krieg heiß,MISC,,,de,2
WELT,WELT,MISC,,,de,2
belgischen,belgischen,MISC,,,de,2
thailändischer,thailändischer,MISC,,,de,2
deutschen WM-Vorrundenspielen,deutschen WM-Vorrundenspielen,MISC,,,de,2
französischem,französischem,MISC,,,de,2
au…,au…,MISC,-1.0,0.0,de,2
Tschernobyl-Reparatur,Tschernobyl-Reparatur,MISC,,,de,2
amerikanisch-israelische Krieg,amerikanisch-israelische Krieg,MISC,,,de,2
saudische,saudische,MISC,,,de,2
jüdischen Gemeinde,jüdischen Gemeinde,MISC,1.4,0.0,de,2
SPD-Politiker,SPD-Politiker,MISC,,,de,2
Littler-Sieg,Littler-Sieg,MISC,,,de,2
Premier League,Premier League,MISC,,,de,2
Dax,Dax,MISC,-0.2333333333333333,0.0,de,2
Ekstraklasa,Ekstraklasa,MISC,,,de,2
österreichischen,österreichischen,MISC,,,de,2
NO MORE MR,NO MORE MR,MISC,,,de,2
Deutsch,Deutsch,MISC,,,de,2
NICE GUY,NICE GUY,MISC,,,de,2
Münchener,Münchener,MISC,,,de,2
Brandanschlags,Brandanschlags,MISC,,,de,2
The Riders,The Riders,MISC,,,de,2
Jedes Jahr am 9,Jedes Jahr am 9,MISC,,,de,2
deutscher,deutscher,MISC,,,de,2
Orbans Zeit,Orbans Zeit,MISC,,,de,2
Der Sohn,Der Sohn,MISC,,,de,2
Zehn Länder,Zehn Länder,MISC,,,de,2
Armee mobilisiere,Armee mobilisiere,MISC,,,de,2
schwedische,schwedische,MISC,,,de,2
Angriff auf Flughafen,Angriff auf Flughafen,MISC,,,de,2
russisch,russisch,MISC,,,de,2
Washington“,Washington“,MISC,,,de,2
P…,P…,MISC,,,de,2
Angriff auf Chameneis,Angriff auf Chameneis,MISC,,,de,2
arabischen Aufstand,arabischen Aufstand,MISC,,,de,2
Merz,Merz,MISC,,,de,2
Sky,Sky,MISC,,,de,2
Der Mann,Der Mann,MISC,,,de,2
Der Krieg,Der Krieg,MISC,,,de,2
Indische,Indische,MISC,,,de,2
Nintendo,Nintendo,MISC,,,de,2
z…,z…,MISC,0.0,0.0,de,2
portugiesischen,portugiesischen,MISC,,,de,2
Reichspogromnacht,Reichspogromnacht,MISC,,,de,2
Britische,Britische,MISC,,,de,2
Abkommen der EU,Abkommen der EU,MISC,,,de,2
Paralympics in Italien,Paralympics in Italien,MISC,,,de,2
Wavvyboi,Wavvyboi,MISC,,,de,2
Golfkrieg,Golfkrieg,MISC,,,de,2
deutscher Zeit,deutscher Zeit,MISC,,,de,2
Eurovision Song Contest“,Eurovision Song Contest“,MISC,,,de,2
Bürger,Bürger,MISC,,,de,2
Parlament“,Parlament“,MISC,,,de,2
Me…,Me…,MISC,,,de,2
Nationalen Volkskongresses,Nationalen Volkskongresses,MISC,,,de,2
thailändischen,thailändischen,MISC,,,de,2
Angriff der USA,Angriff der USA,MISC,,,de,2
di…,di…,MISC,,,de,2
ZEIT,ZEIT,MISC,,,de,2
Nahostkonflikt,Nahostkonflikt,MISC,,,de,2
Israel Krieg,Israel Krieg,MISC,,,de,2
Weißes Haus,Weißes Haus,MISC,,,de,2
Asien-Cup,Asien-Cup,MISC,,,de,2
Israel-Reise,Israel-Reise,MISC,,,de,2
US-Kollegen,US-Kollegen,MISC,,,de,2
March Madness,March Madness,MISC,,,de,2
WM-Sommer,WM-Sommer,MISC,,,de,2
Deutschlands Krieg,Deutschlands Krieg,MISC,,,de,2
Deutschlands ESC-Frust,Deutschlands ESC-Frust,MISC,,,de,2
Israels Marine,Israels Marine,MISC,,,de,2
ESC-Ergebnis im Überblick,ESC-Ergebnis im Überblick,MISC,,,de,2
irakischen,irakischen,MISC,,,de,2
Zehn Jahre nach Diebstahl,Zehn Jahre nach Diebstahl,MISC,,,de,2
Persischen Golfs,Persischen Golfs,MISC,,,de,2
Arctic Metagaz,Arctic Metagaz,MISC,,,de,2
ESC-Finale 2026,ESC-Finale 2026,MISC,,,de,2
Der Mann sei am Freitag,Der Mann sei am Freitag,MISC,,,de,2
Aufstand der Islamisten,Aufstand der Islamisten,MISC,,,de,2
Armenische,Armenische,MISC,,,de,2
australischen,australischen,MISC,,,de,2
Kuba“,Kuba“,MISC,0.0,0.0,de,2
Eurovision Song Contests 2026,Eurovision Song Contests 2026,MISC,,,de,2
Münchner,Münchner,MISC,,,de,2
Kriegsminister Hegseth,Kriegsminister Hegseth,MISC,,,de,2
INTERVIEW,INTERVIEW,MISC,,,de,2
Krieg in der Ukraine,Krieg in der Ukraine,MISC,,,de,2
Rundfunkbeitrag in der Schweiz,Rundfunkbeitrag in der Schweiz,MISC,,,de,2
Kriegs in Nahost,Kriegs in Nahost,MISC,,,de,2
thailändische,thailändische,MISC,,,de,2
23.05.2026,23.05.2026,MISC,,,de,2
The Storm“,The Storm“,MISC,,,de,2
sowjetische,sowjetische,MISC,,,de,2
Zwischentöne,Zwischentöne,MISC,,,de,2
Oscar-Erfolge,Oscar-Erfolge,MISC,,,de,2
Nato-Verbündeten,Nato-Verbündeten,MISC,,,de,2
Financial Times,Financial Times,MISC,,,de,2
westafrikanischen,westafrikanischen,MISC,,,de,2
Switch 2,Switch 2,MISC,,,de,2
Israelis for Peace“,Israelis for Peace“,MISC,,,de,2
s…,s…,MISC,0.0,0.0,de,2
Trump-Freunde,Trump-Freunde,MISC,,,de,2
Deutsches Para-Team,Deutsches Para-Team,MISC,,,de,2
Jahr 2000,Jahr 2000,MISC,,,de,2
GLOBE,GLOBE,MISC,,,de,2
Vice Chair for,Vice Chair for,MISC,,,de,1
Unabhängigkeitstag,Unabhängigkeitstag,MISC,,,de,1
Mehrheitsverhältni…,Mehrheitsverhältni…,MISC,,,de,1
Adis Ahmetović,Adis Ahmetović,MISC,,,de,1
linksextreme,linksextreme,MISC,,,de,1
türkischer,türkischer,MISC,,,de,1
Terror-Gedenktag,Terror-Gedenktag,MISC,,,de,1
Blutgold“,Blutgold“,MISC,,,de,1
Fake-Identitäten,Fake-Identitäten,MISC,0.0,0.0,de,1
Hui Chuan,Hui Chuan,MISC,,,de,1
Zapa“,Zapa“,MISC,,,de,1
Die Vertreibungen von Palästinensern,Die Vertreibungen von Palästinensern,MISC,,,de,1
chinesisch,chinesisch,MISC,,,de,1
Egisto Ott,Egisto Ott,MISC,,,de,1
Ein Luxus-Flussschiff,Ein Luxus-Flussschiff,MISC,,,de,1
Migration,Migration,MISC,,,de,1
Truth Social,Truth Social,MISC,,,de,1
Flucht in die Schweiz,Flucht in die Schweiz,MISC,,,de,1
Die Straße von Hormus,Die Straße von Hormus,MISC,,,de,1
sudanesische,sudanesische,MISC,,,de,1
Gesundheit“,Gesundheit“,MISC,,,de,1
palästinensischer,palästinensischer,MISC,,,de,1
Block-Prozess,Block-Prozess,MISC,0.0,0.0,de,1
Weltfriedensrat,Weltfriedensrat,MISC,,,de,1
Kr…,Kr…,MISC,,,de,1
Glaubwürdigkeit in Gefahr,Glaubwürdigkeit in Gefahr,MISC,,,de,1
Anhebun…,Anhebun…,MISC,,,de,1
Familie,Familie,MISC,,,de,1
Ivy-Kette,Ivy-Kette,MISC,,,de,1
Brisanz gew…,Brisanz gew…,MISC,,,de,1
Sexy Fish,Sexy Fish,MISC,,,de,1
Euro,Euro,MISC,,,de,1
schwedischen,schwedischen,MISC,,,de,1
US-Zölle“,US-Zölle“,MISC,,,de,1
Gaz…,Gaz…,MISC,,,de,1
Zoll-Rückerstattungen“,Zoll-Rückerstattungen“,MISC,,,de,1
Wirtschaft und Sicherheit,Wirtschaft und Sicherheit,MISC,,,de,1
Boarding,Boarding,MISC,,,de,1
Kapitol-Polizisten,Kapitol-Polizisten,MISC,,,de,1
Kapitulationstisch,Kapitulationstisch,MISC,,,de,1
EU-Außenminister disktuieren,EU-Außenminister disktuieren,MISC,,,de,1
Pilotenstreiks ,Pilotenstreiks ,MISC,,,de,1
Gesetz für Verbot von Tabakverkauf,Gesetz für Verbot von Tabakverkauf,MISC,,,de,1
Kurs…,Kurs…,MISC,,,de,1
Waf…,Waf…,MISC,,,de,1
Eishockey-WM“,Eishockey-WM“,MISC,,,de,1
geschichtsvergessen“,geschichtsvergessen“,MISC,,,de,1
Nazi-Deutschland,Nazi-Deutschland,MISC,0.0,0.0,de,1
Dänischer,Dänischer,MISC,,,de,1
Eishockey-WM,Eishockey-WM,MISC,,,de,1
486 mutm…,486 mutm…,MISC,,,de,1
US-Delegati…,US-Delegati…,MISC,,,de,1
Minister Ben Gvir,Minister Ben Gvir,MISC,,,de,1
Außenmi…,Außenmi…,MISC,,,de,1
Der Streit,Der Streit,MISC,,,de,1
Israel-Sanktionen,Israel-Sanktionen,MISC,,,de,1
"Stockholm
22.04.2026","Stockholm
22.04.2026",MISC,,,de,1
Ilias,Ilias,MISC,,,de,1
Vorbehalt“,Vorbehalt“,MISC,,,de,1
Internationale Grundschul-Lese-Untersuchung,Internationale Grundschul-Lese-Untersuchung,MISC,,,de,1
Gaza-Protesten,Gaza-Protesten,MISC,,,de,1
Schlechtes Zeugnis für Freiheit,Schlechtes Zeugnis für Freiheit,MISC,,,de,1
"Christoph Herr
","Christoph Herr
",MISC,,,de,1
Ärmelkanal-Überfahrten,Ärmelkanal-Überfahrten,MISC,,,de,1
CO-…,CO-…,MISC,,,de,1
CZ 8021,CZ 8021,MISC,,,de,1
Nato-Angriff,Nato-Angriff,MISC,,,de,1
soziale,soziale,MISC,,,de,1
Ägyptische,Ägyptische,MISC,,,de,1
Afrikareise,Afrikareise,MISC,,,de,1
Ärmelkanal-Migration,Ärmelkanal-Migration,MISC,,,de,1
