domain,sentiment_mean,sentiment_std,subjectivity_mean,subjectivity_std,counting
www.zeit.de,-0.015493760198783565,0.21388733574412988,0.03006972259308708,0.08515364843953818,428.0
www.faz.net,0.011488709218758077,0.2175463091852684,0.04564526136187374,0.09720192174941701,307.0
www.stern.de,-0.0964707815185522,0.258442784374264,0.02673895460519664,0.09838851476584759,157.0
www.tagesschau.de,-0.001639621878475384,0.23056895136360958,0.04273961176827419,0.10740237528511272,157.0
www.welt.de,-0.027811476442428824,0.2252372459388364,0.06715356512975561,0.10789150712389657,126.0
www.n-tv.de,-0.013033160458903037,0.2237357735255121,0.04983498349834983,0.09394664255261911,101.0
www.focus.de,0.02606529209621993,0.2080096624596771,0.059667812142038944,0.12198073417548812,97.0
www.diepresse.com,0.027331349206349206,0.2076103011016911,0.023842592592592592,0.06799304880751811,72.0
www.tagesspiegel.de,0.07037698412698412,0.23466158235009957,0.02998511904761905,0.07864379583816336,64.0
www.nzz.ch,0.04297519841269841,0.20934663996117325,0.026428571428571426,0.08665710951393056,60.0
www.golem.de,0.06052071234998063,0.10525351829929652,0.017034456058846303,0.04413729522993736,41.0
www.bild.de,0.004645833333333335,0.27340465034669137,0.011666666666666667,0.04500712194354384,40.0
www.dw.com,0.08173469387755102,0.19124288598883474,0.04979591836734694,0.09570155340669029,35.0
www.sueddeutsche.de,0.025442343604108308,0.1962697603410446,0.03125,0.06451915188218114,34.0
orf.at,0.050805555555555555,0.2808589114288365,0.0287037037037037,0.08073316835616769,30.0
www.morgenpost.de,0.046393849206349196,0.19300799725604595,0.03149801587301587,0.08230059506573714,24.0
taz.de,-0.09884057971014493,0.21580389689437995,0.1829710144927536,0.0840303524433422,23.0
www.telepolis.de,-0.08984375,0.2626944685795247,0.0625,0.11587029785896782,16.0
de.catholicnewsagency.com,0.05467261904761904,0.2080955990516647,0.0,0.0,16.0
www.freitag.de,0.015333333333333334,0.18243959644004465,0.045000000000000005,0.09416508637527761,15.0
www.transfermarkt.de,0.03553030303030303,0.47675294567744536,0.0,0.0,11.0
www.prnewswire.com,0.39625,0.29333155775977765,0.04,0.1264911064067352,10.0
sport.orf.at,-0.048571428571428564,0.23141158733158274,0.047619047619047616,0.12598815766974242,7.0
www.jungewelt.de,-0.06590476190476191,0.13364148065430106,0.0,0.0,5.0
stadt-bremerhaven.de,0.22999999999999998,0.21197484127446192,0.05,0.1,4.0
netzpolitik.org,0.1522222222222222,0.3115255176516815,0.0,0.0,3.0
www.urlaubspiraten.de,0.06666666666666667,0.11547005383792516,0.0,0.0,3.0
t3n.de,0.35,0.0,0.0,0.0,2.0
www.dwdl.de,0.22916666666666666,0.07660323462854265,0.0,0.0,2.0
www.kino.de,-0.2,0.28284271247461906,0.0,0.0,2.0
www.horizont.net,-0.37083333333333335,0.07660323462854267,0.041666666666666664,0.05892556509887896,2.0
www.computerbase.de,0.05833333333333333,0.08249579113843054,0.15476190476190477,0.016835875742536855,2.0
noe.orf.at,0.049999999999999996,0.07071067811865475,0.07142857142857142,0.10101525445522107,2.0
www.spiegel.de,0.0,1.0,0.0,1.0,1.0
www.teltarif.de,0.0,1.0,0.0,1.0,1.0
oe3.orf.at,0.0,1.0,0.0,1.0,1.0
science.orf.at,0.0,1.0,0.0,1.0,1.0
www.voltairenet.org,0.0,1.0,0.0,1.0,1.0
www.drweb.de,0.0,1.0,0.0,1.0,1.0
www.pcgames.de,0.0,1.0,0.0,1.0,1.0
www.photoscala.de,0.0,1.0,0.0,1.0,1.0
www.perlentaucher.de,0.0,1.0,0.0,1.0,1.0
versicherungswirtschaft-heute.de,0.0,1.0,0.0,1.0,1.0
wien.orf.at,0.0,1.0,0.0,1.0,1.0
www.appgefahren.de,0.0,1.0,0.0,1.0,1.0
www.mobiflip.de,0.0,1.0,0.0,1.0,1.0
www.kraftfuttermischwerk.de,0.0,1.0,0.0,1.0,1.0
www.basicthinking.de,0.0,1.0,0.0,1.0,1.0
www.gamestar.de,0.0,1.0,0.0,1.0,1.0
www.der-postillon.com,0.0,1.0,0.0,1.0,1.0
www.globenewswire.com,0.0,1.0,0.0,1.0,1.0
